1622802600000,0.00000052,0.00000054,0.00000052,0.00000052,155430.00000000,1622803499999,0.08156114,18,33192.00000000,0.01777992,0
1622803500000,0.00000052,0.00000054,0.00000052,0.00000054,7293.00000000,1622804399999,0.00392678,3,6721.00000000,0.00362934,0
1622804400000,0.00000054,0.00000054,0.00000052,0.00000052,14098.00000000,1622805299999,0.00736159,3,559.00000000,0.00030186,0
1622805300000,0.00000054,0.00000054,0.00000052,0.00000052,54740.00000000,1622806199999,0.02858034,9,238.00000000,0.00012852,0
1622806200000,0.00000052,0.00000054,0.00000052,0.00000052,121209.00000000,1622807099999,0.06307271,39,2682.00000000,0.00143867,0
1622807100000,0.00000052,0.00000052,0.00000052,0.00000052,58063.00000000,1622807999999,0.03019276,44,0.00000000,0.00000000,0
1622808000000,0.00000053,0.00000053,0.00000052,0.00000053,21507.00000000,1622808899999,0.01126828,18,8464.00000000,0.00448592,0
1622808900000,0.00000052,0.00000053,0.00000052,0.00000052,285303.00000000,1622809799999,0.14837191,26,1435.00000000,0.00076055,0
1622809800000,0.00000053,0.00000053,0.00000052,0.00000053,54354.00000000,1622810699999,0.02880317,9,53909.00000000,0.02857177,0
1622810700000,0.00000052,0.00000053,0.00000052,0.00000053,30105.00000000,1622811599999,0.01571504,9,6044.00000000,0.00320332,0
1622811600000,0.00000052,0.00000053,0.00000052,0.00000053,44384.00000000,1622812499999,0.02315210,6,7242.00000000,0.00383826,0
1622812500000,0.00000053,0.00000053,0.00000052,0.00000052,96386.00000000,1622813399999,0.05078384,61,66312.00000000,0.03514536,0
1622813400000,0.00000053,0.00000053,0.00000052,0.00000052,206574.00000000,1622814299999,0.10777322,10,35474.00000000,0.01880122,0
1622814300000,0.00000053,0.00000054,0.00000052,0.00000053,290238.00000000,1622815199999,0.15146324,16,41442.00000000,0.02208644,0
1622815200000,0.00000054,0.00000054,0.00000052,0.00000052,42985.00000000,1622816099999,0.02246453,23,10975.00000000,0.00581933,0
1622816100000,0.00000052,0.00000053,0.00000052,0.00000053,19393.00000000,1622816999999,0.01022007,3,13571.00000000,0.00719263,0
1622817000000,0.00000053,0.00000053,0.00000052,0.00000052,73725.00000000,1622817899999,0.03865379,9,31679.00000000,0.01678987,0
1622817900000,0.00000052,0.00000053,0.00000052,0.00000052,28271.00000000,1622818799999,0.01476673,8,6581.00000000,0.00348793,0
1622818800000,0.00000052,0.00000053,0.00000052,0.00000052,25195.00000000,1622819699999,0.01311985,6,1845.00000000,0.00097785,0
1622819700000,0.00000053,0.00000053,0.00000053,0.00000053,2211.00000000,1622820599999,0.00117183,2,2211.00000000,0.00117183,0
